session_duration,login_time_pattern,avg_tx_amount,geo_distance_delta,user_id,tx_id,timestamp,tx_amount,currency,tx_type,merchant_id,tx_location,device_id,ip_address,is_vpn,avg_tx_amount_user,std_tx_amount_user,avg_tx_hour_user,device_change_freq,location_change_freq,txs_last_24h,txs_last_7d,has_recent_password_reset,is_new_device,tx_hour,risk_flag_manual,anomaly_score_baseline,country_mismatch,is_weekend,ip_risk_score
135,16:04,226.95570212675366,20.36990894933154,user_48,2324,2023-10-13 06:29:13,235.03718485966442,EUR,purchase,merchant_70,loc_47,dev_10,192.168.1.212,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,7,0,0,6,0,0.17798883876656782,0,0,0.011636425532500728
66,20:15,226.95570212675366,8.927279557657215,user_48,2325,2023-12-03 08:07:02,182.07964111010182,USD,withdrawal,merchant_67,loc_25,dev_13,192.168.1.172,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,2,14,0,0,8,0,0.001847645786405794,0,1,0.011636425532500728
43,04:19,226.95570212675366,3.144769940026078,user_48,2326,2023-02-11 12:35:04,270.6729700384015,EUR,purchase,merchant_53,loc_17,dev_7,192.168.1.185,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,0,0,0,12,0,0.04088322648851544,0,1,0.011636425532500728
158,15:18,226.95570212675366,13.120979413461804,user_48,2327,2023-06-07 22:01:09,166.3343029869101,USD,transfer,merchant_30,loc_7,dev_17,192.168.1.111,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,10,0,0,22,0,0.13965606089970642,0,0,0.011636425532500728
10,21:25,226.95570212675366,19.3784027609776,user_48,2328,2023-07-18 01:54:23,234.26200652712413,USD,transfer,merchant_66,loc_1,dev_5,192.168.1.13,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,2,7,0,0,1,0,0.06951524609695062,0,0,0.011636425532500728
46,13:09,226.95570212675366,15.434815675950524,user_48,2329,2023-10-15 12:58:28,160.6445860321166,EUR,withdrawal,merchant_46,loc_36,dev_14,192.168.1.20,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,7,0,0,12,0,0.1471987671583606,0,1,0.011636425532500728
182,09:48,226.95570212675366,5.264492356392006,user_48,2330,2023-09-09 04:06:30,140.9439632851295,PLN,transfer,merchant_53,loc_14,dev_11,192.168.1.197,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,7,0,0,4,0,0.0276596871315955,0,1,0.011636425532500728
111,01:30,226.95570212675366,10.285491190387242,user_48,2331,2023-04-12 06:00:34,303.2491384184034,USD,purchase,merchant_53,loc_10,dev_5,192.168.1.162,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,6,0,0,6,0,0.05567629982367633,0,0,0.011636425532500728
37,06:09,226.95570212675366,9.073855375733036,user_48,2332,2023-07-27 13:39:22,249.11015008492555,PLN,withdrawal,merchant_20,loc_29,dev_6,192.168.1.160,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,-1,7,0,0,13,0,0.19303690439736637,0,0,0.011636425532500728
155,21:21,226.95570212675366,16.703166179642235,user_48,2333,2023-02-17 06:51:11,207.43937736365282,EUR,withdrawal,merchant_26,loc_27,dev_11,192.168.1.247,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,3,0,0,6,0,0.19974239885516817,0,0,0.011636425532500728
24,20:38,226.95570212675366,23.90051871788542,user_48,2334,2023-07-15 01:44:19,224.4825842562693,PLN,withdrawal,merchant_64,loc_11,dev_6,192.168.1.6,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,4,0,0,1,0,0.07249655386406238,0,1,0.011636425532500728
75,09:52,226.95570212675366,0.0,user_48,2335,2023-03-14 19:30:25,270.257592010577,USD,withdrawal,merchant_31,loc_2,dev_19,192.168.1.11,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,-2,3,0,0,19,0,0.014229542250659578,0,0,0.011636425532500728
27,12:14,226.95570212675366,0.0,user_48,2336,2023-07-31 03:57:01,172.96590077843624,EUR,transfer,merchant_19,loc_47,dev_13,192.168.1.244,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,4,0,0,3,0,0.03135902198992342,0,0,0.011636425532500728
139,01:11,226.95570212675366,0.0,user_48,2337,2023-01-30 07:44:48,316.25220244712915,EUR,purchase,merchant_56,loc_7,dev_16,192.168.1.131,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,2,-1,0,0,7,0,0.08995137073843305,0,0,0.011636425532500728
154,00:24,226.95570212675366,4.523210354264943,user_48,2338,2023-12-22 15:40:02,213.9901787181079,EUR,purchase,merchant_55,loc_27,dev_16,192.168.1.86,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,6,17,0,0,15,0,0.1772529450688636,0,0,0.011636425532500728
34,00:46,226.95570212675366,22.222745543285832,user_48,2339,2023-04-10 13:52:16,236.29705586089653,PLN,transfer,merchant_49,loc_23,dev_15,192.168.1.123,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,1,0,0,13,0,0.10986656364607075,0,0,0.011636425532500728
32,16:55,226.95570212675366,24.465603150230834,user_48,2340,2023-05-16 02:03:46,247.40650593142198,PLN,withdrawal,merchant_94,loc_46,dev_12,192.168.1.149,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,5,0,0,2,0,0.0671683517218731,0,0,0.011636425532500728
156,07:39,226.95570212675366,0.0,user_48,2341,2023-07-14 11:02:20,216.58436750072457,EUR,purchase,merchant_96,loc_46,dev_11,192.168.1.239,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,2,6,0,0,11,0,0.10474126924889021,0,0,0.011636425532500728
150,13:08,226.95570212675366,0.0,user_48,2342,2023-03-15 19:38:00,190.4594242655619,USD,withdrawal,merchant_57,loc_36,dev_10,192.168.1.235,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,5,0,0,19,0,0.04628897050576766,0,0,0.011636425532500728
112,08:10,226.95570212675366,5.448267738534402,user_48,2343,2023-11-10 20:19:36,287.05524012738783,PLN,transfer,merchant_15,loc_21,dev_6,192.168.1.116,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,-1,0,0,20,0,0.031220435481641797,0,0,0.011636425532500728
178,00:04,226.95570212675366,0.0,user_48,2344,2023-09-19 18:26:31,174.7356211655324,PLN,transfer,merchant_42,loc_2,dev_12,192.168.1.86,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,2,-1,0,0,18,0,0.06549545912478179,0,0,0.011636425532500728
188,03:33,226.95570212675366,15.882302689544199,user_48,2345,2023-01-29 23:20:16,264.86080197747526,USD,purchase,merchant_57,loc_12,dev_17,192.168.1.9,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,4,8,0,0,23,0,0.1358827129775618,0,1,0.011636425532500728
164,21:46,226.95570212675366,7.395310668671915,user_48,2346,2023-09-14 19:38:31,155.9672127699183,PLN,purchase,merchant_43,loc_32,dev_18,192.168.1.78,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,1,0,0,19,0,0.018652526375794266,0,0,0.011636425532500728
77,07:18,226.95570212675366,22.858798464375248,user_48,2347,2023-06-04 09:24:52,226.49872979571225,EUR,purchase,merchant_15,loc_15,dev_2,192.168.1.231,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,0,7,0,0,9,0,0.030887400564367274,0,1,0.011636425532500728
158,17:07,226.95570212675366,6.243545735641832,user_48,2348,2023-05-03 06:57:29,265.09752358642237,EUR,withdrawal,merchant_33,loc_33,dev_4,192.168.1.56,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,4,2,0,0,6,0,0.025300088965990033,0,0,0.011636425532500728
91,12:20,226.95570212675366,7.361713013457399,user_48,2349,2023-07-25 17:25:50,260.3469033685666,USD,transfer,merchant_71,loc_6,dev_8,192.168.1.51,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,-3,-2,0,0,17,0,0.14008159992838717,0,0,0.011636425532500728
167,10:21,226.95570212675366,8.251495354858086,user_48,2350,2023-05-17 09:49:07,215.43027620853258,EUR,purchase,merchant_5,loc_6,dev_18,192.168.1.136,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,1,0,0,9,0,0.020897036672844482,0,0,0.011636425532500728
75,05:27,226.95570212675366,0.0,user_48,2351,2023-02-11 03:53:49,217.26991635918495,EUR,withdrawal,merchant_27,loc_14,dev_5,192.168.1.183,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,-1,2,0,0,3,0,0.06507887446219121,0,1,0.011636425532500728
170,15:55,226.95570212675366,6.4007195766026665,user_48,2352,2023-04-18 23:46:25,175.36272032257267,USD,purchase,merchant_55,loc_7,dev_10,192.168.1.117,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,4,5,0,0,23,0,0.1798864270973736,0,0,0.011636425532500728
194,14:27,226.95570212675366,7.001508470696515,user_48,2353,2023-11-18 01:44:46,278.57172065949413,EUR,withdrawal,merchant_93,loc_6,dev_3,192.168.1.152,0,226.95570212675366,49.24673917383591,8,0.049768537724499344,0.02489350764267675,1,4,0,0,1,0,0.16405846470664284,0,1,0.011636425532500728
30,10:19,215.14213502811901,6.72435234394038,user_49,2354,2023-01-05 10:28:12,194.7009424463602,USD,withdrawal,merchant_83,loc_32,dev_18,192.168.1.140,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,6,0,0,10,0,0.13566175488221222,0,0,0.08319040268380165
166,19:04,215.14213502811901,7.375339031894717,user_49,2355,2023-10-08 18:43:50,208.81196038068026,PLN,transfer,merchant_36,loc_6,dev_13,192.168.1.129,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,5,0,0,18,0,0.08973102829967985,0,1,0.08319040268380165
185,04:14,215.14213502811901,29.704421059326563,user_49,2356,2023-02-27 06:34:18,238.25177771563955,USD,withdrawal,merchant_100,loc_14,dev_6,192.168.1.86,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,2,0,0,6,0,0.11161372456746205,0,0,0.08319040268380165
126,17:57,215.14213502811901,0.0,user_49,2357,2023-12-20 22:22:18,244.38753487280712,PLN,purchase,merchant_66,loc_21,dev_11,192.168.1.171,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,7,0,0,22,0,0.12436712278057536,0,0,0.08319040268380165
10,20:01,215.14213502811901,0.9322327053902475,user_49,2358,2023-03-19 21:54:39,228.3518191467088,USD,withdrawal,merchant_4,loc_31,dev_8,192.168.1.129,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,-2,10,0,0,21,0,0.05394448956735409,0,1,0.08319040268380165
152,22:45,215.14213502811901,6.232175328420533,user_49,2359,2023-02-19 01:14:01,301.5731170787736,EUR,withdrawal,merchant_19,loc_39,dev_19,192.168.1.215,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,4,5,0,0,1,0,0.07982190921311494,0,1,0.08319040268380165
45,00:02,215.14213502811901,4.571466748556721,user_49,2360,2023-02-25 18:54:43,245.1023763766876,EUR,transfer,merchant_13,loc_37,dev_11,192.168.1.122,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,5,0,0,18,0,0.1733755696099157,0,1,0.08319040268380165
143,07:37,215.14213502811901,0.0,user_49,2361,2023-07-26 03:59:32,142.8590473578422,PLN,transfer,merchant_63,loc_15,dev_10,192.168.1.135,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,-2,0,0,3,0,0.0801672449484052,0,0,0.08319040268380165
161,03:13,215.14213502811901,1.8954043496601862,user_49,2362,2023-05-13 13:38:38,250.74402619623186,EUR,withdrawal,merchant_83,loc_45,dev_1,192.168.1.132,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,8,0,0,13,0,0.19979152708369044,0,1,0.08319040268380165
100,11:50,215.14213502811901,15.993636516008785,user_49,2363,2023-05-05 23:13:52,278.82866265651586,EUR,withdrawal,merchant_5,loc_16,dev_12,192.168.1.76,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,-1,0,0,23,0,0.07141258845818887,0,0,0.08319040268380165
109,02:55,215.14213502811901,0.0,user_49,2364,2023-02-17 11:25:05,146.47706143271304,USD,transfer,merchant_17,loc_12,dev_18,192.168.1.95,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,-1,4,0,0,11,0,0.05854803345208979,0,0,0.08319040268380165
79,15:48,215.14213502811901,0.0,user_49,2365,2023-05-30 00:30:49,226.06756100205806,PLN,purchase,merchant_30,loc_35,dev_8,192.168.1.32,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,-1,11,0,0,0,0,0.07129182086123702,0,0,0.08319040268380165
134,15:39,215.14213502811901,19.367304718427942,user_49,2366,2023-11-08 06:38:33,194.3911828806887,PLN,purchase,merchant_18,loc_25,dev_13,192.168.1.220,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,3,0,0,6,0,0.15570385169338996,0,0,0.08319040268380165
83,07:05,215.14213502811901,18.179629743372303,user_49,2367,2023-04-04 20:58:22,169.31261870100633,PLN,transfer,merchant_44,loc_46,dev_11,192.168.1.164,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,4,0,0,20,0,0.19966071121504653,0,0,0.08319040268380165
146,01:35,215.14213502811901,0.0,user_49,2368,2023-08-07 08:29:13,163.4285817408673,PLN,withdrawal,merchant_4,loc_22,dev_18,192.168.1.151,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,12,0,0,8,0,0.18494383797632144,0,0,0.08319040268380165
102,16:10,215.14213502811901,0.0,user_49,2369,2023-11-03 06:11:22,175.7879690359868,EUR,withdrawal,merchant_96,loc_22,dev_7,192.168.1.94,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,-2,0,0,6,0,0.13901071670061224,0,0,0.08319040268380165
172,12:43,215.14213502811901,7.228246861494908,user_49,2370,2023-12-24 11:32:10,190.53139327990624,EUR,transfer,merchant_4,loc_14,dev_8,192.168.1.228,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,2,0,0,11,0,0.14204005289812205,0,1,0.08319040268380165
102,05:32,215.14213502811901,3.450375959958203,user_49,2371,2023-11-04 06:37:08,168.72844987510632,USD,transfer,merchant_70,loc_2,dev_19,192.168.1.177,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,3,0,0,6,0,0.033518031917761835,0,1,0.08319040268380165
10,06:01,215.14213502811901,8.134598112984543,user_49,2372,2023-12-17 21:22:38,193.58619379607796,PLN,withdrawal,merchant_100,loc_23,dev_18,192.168.1.145,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,7,0,0,21,0,0.014440351007958797,0,1,0.08319040268380165
56,03:34,215.14213502811901,0.0,user_49,2373,2023-03-23 14:16:28,227.64791150960278,USD,withdrawal,merchant_20,loc_21,dev_9,192.168.1.232,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,4,13,0,0,14,0,0.0652767773719145,0,0,0.08319040268380165
10,11:58,215.14213502811901,0.0,user_49,2374,2023-02-16 04:50:46,117.2033706579986,USD,purchase,merchant_94,loc_6,dev_16,192.168.1.70,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,5,1,0,0,4,0,0.13368091241453098,0,0,0.08319040268380165
63,15:16,215.14213502811901,15.941219750696439,user_49,2375,2023-12-10 16:21:25,149.22804042109976,USD,withdrawal,merchant_32,loc_41,dev_14,192.168.1.116,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,9,0,0,16,0,0.011588278957427978,0,1,0.08319040268380165
65,08:54,215.14213502811901,3.496214836788645,user_49,2376,2023-05-06 21:33:03,216.8852985438974,EUR,transfer,merchant_62,loc_25,dev_1,192.168.1.78,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,-1,0,0,21,0,0.09205508966439849,0,1,0.08319040268380165
154,12:42,215.14213502811901,6.271509616985935,user_49,2377,2023-04-14 15:57:42,140.5757690107357,USD,purchase,merchant_56,loc_10,dev_4,192.168.1.44,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,6,0,0,15,0,0.10936232663945905,0,0,0.08319040268380165
80,17:48,215.14213502811901,1.4356554667399295,user_49,2378,2023-07-17 09:31:41,90.03644779665247,PLN,withdrawal,merchant_88,loc_6,dev_5,192.168.1.71,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,-1,5,0,0,9,0,0.1434743629146796,0,0,0.08319040268380165
77,07:20,215.14213502811901,5.482736884658516,user_49,2379,2023-01-17 19:23:14,205.66628351831068,PLN,withdrawal,merchant_38,loc_29,dev_14,192.168.1.181,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,8,0,0,19,0,0.1327947498409249,0,0,0.08319040268380165
216,01:13,215.14213502811901,0.0,user_49,2380,2023-04-10 19:16:28,251.89837591109875,EUR,withdrawal,merchant_51,loc_46,dev_4,192.168.1.228,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,6,4,0,0,19,0,0.018807268329304395,0,0,0.08319040268380165
52,07:52,215.14213502811901,0.0,user_49,2381,2023-09-04 21:56:27,209.46733480651565,EUR,purchase,merchant_25,loc_35,dev_1,192.168.1.31,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,7,0,0,21,0,0.06654691895001145,0,0,0.08319040268380165
39,04:36,215.14213502811901,0.0,user_49,2382,2023-04-17 04:55:59,249.71021950647628,PLN,transfer,merchant_33,loc_14,dev_17,192.168.1.79,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,9,0,0,4,0,0.04534575907483414,0,0,0.08319040268380165
105,01:36,215.14213502811901,3.9558552219997134,user_49,2383,2023-09-11 00:51:03,217.43517068110543,PLN,withdrawal,merchant_18,loc_36,dev_16,192.168.1.237,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,12,0,0,0,0,0.14896272845291067,0,0,0.08319040268380165
133,12:12,215.14213502811901,8.188454702157502,user_49,2384,2023-11-25 23:05:12,218.0155985767677,USD,purchase,merchant_68,loc_47,dev_15,192.168.1.123,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,4,4,0,0,23,0,0.09456856746740035,0,1,0.08319040268380165
123,12:09,215.14213502811901,9.981957371604354,user_49,2385,2023-01-04 10:15:26,273.41257366118407,EUR,withdrawal,merchant_63,loc_19,dev_11,192.168.1.173,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,14,0,0,10,0,0.17781658462989075,0,0,0.08319040268380165
83,22:01,215.14213502811901,0.3650768485638096,user_49,2386,2023-04-09 10:30:21,250.7652130286873,EUR,purchase,merchant_31,loc_32,dev_18,192.168.1.179,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,18,0,0,10,0,0.002412407979589193,0,1,0.08319040268380165
124,16:10,215.14213502811901,0.0,user_49,2387,2023-04-26 10:49:33,239.93532388930635,EUR,transfer,merchant_31,loc_40,dev_15,192.168.1.90,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,2,0,0,10,0,0.047091747601934686,0,0,0.08319040268380165
95,00:27,215.14213502811901,7.175071536920753,user_49,2388,2023-06-26 00:06:21,157.20562881846655,EUR,transfer,merchant_68,loc_37,dev_3,192.168.1.113,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,4,0,0,0,0,0.0290028321903397,0,0,0.08319040268380165
183,18:52,215.14213502811901,6.002987787232145,user_49,2389,2023-06-11 17:53:54,122.06265104298554,PLN,withdrawal,merchant_26,loc_8,dev_6,192.168.1.130,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,2,0,0,17,0,0.19876651042246662,0,1,0.08319040268380165
125,13:54,215.14213502811901,9.81168590619183,user_49,2390,2023-05-03 08:26:38,232.3496837060654,USD,transfer,merchant_99,loc_37,dev_12,192.168.1.175,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,7,0,0,8,0,0.16849586760296714,0,0,0.08319040268380165
117,05:58,215.14213502811901,11.096265525794283,user_49,2391,2023-02-16 12:42:06,87.57957983152042,PLN,transfer,merchant_50,loc_6,dev_4,192.168.1.77,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,0,0,0,12,0,0.03968039873524396,0,0,0.08319040268380165
72,09:52,215.14213502811901,7.178824640342402,user_49,2392,2023-09-20 04:36:06,320.1749269306996,PLN,transfer,merchant_67,loc_3,dev_8,192.168.1.245,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,-1,4,0,0,4,0,0.15898644772206172,0,0,0.08319040268380165
143,06:15,215.14213502811901,15.718453690122073,user_49,2393,2023-06-25 04:20:08,225.37819815942137,EUR,withdrawal,merchant_29,loc_49,dev_18,192.168.1.94,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,0,4,0,0,4,0,0.12721743887689194,0,1,0.08319040268380165
178,01:15,215.14213502811901,0.0,user_49,2394,2023-05-29 22:44:45,262.74218625892814,PLN,purchase,merchant_55,loc_25,dev_19,192.168.1.125,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,1,-4,0,0,22,0,0.06253734532402684,0,0,0.08319040268380165
116,02:47,215.14213502811901,20.03037603096393,user_49,2395,2023-10-04 01:07:08,142.2096563659898,EUR,withdrawal,merchant_100,loc_28,dev_3,192.168.1.139,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,4,0,0,1,0,0.1260750353980925,0,0,0.08319040268380165
122,03:41,215.14213502811901,0.0,user_49,2396,2023-01-05 12:10:32,268.7818588248068,USD,transfer,merchant_66,loc_48,dev_8,192.168.1.44,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,3,-1,0,0,12,0,0.1249991865489945,0,0,0.08319040268380165
187,15:19,215.14213502811901,11.578481240212781,user_49,2397,2023-06-10 07:33:24,238.7716289176982,PLN,transfer,merchant_74,loc_44,dev_2,192.168.1.18,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,2,6,0,0,7,0,0.10673358698372935,0,1,0.08319040268380165
119,10:40,215.14213502811901,2.6345869611570665,user_49,2398,2023-06-28 21:23:52,209.16474656789438,USD,purchase,merchant_15,loc_13,dev_13,192.168.1.21,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,4,6,0,0,21,0,0.1273146329357568,0,0,0.08319040268380165
44,07:16,215.14213502811901,3.3901572614737945,user_49,2399,2023-11-27 08:36:47,209.09025740770758,PLN,transfer,merchant_31,loc_18,dev_7,192.168.1.195,0,215.14213502811901,58.33808080025488,16,0.07052145202921961,0.005074928190824047,4,9,0,0,8,0,0.16061669711625137,0,0,0.08319040268380165
187,21:01,401.8566041377057,2.829302447934366,user_50,2400,2023-05-05 12:54:40,396.2753126320521,USD,withdrawal,merchant_27,loc_1,dev_5,192.168.1.73,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,2,14,0,0,12,0,0.04952005013513372,0,0,0.09623013286206245
65,10:22,401.8566041377057,19.957328135459708,user_50,2401,2023-08-15 23:38:50,506.5641706865524,USD,transfer,merchant_77,loc_10,dev_14,192.168.1.170,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,6,20,0,0,23,0,0.016677842223713026,0,0,0.09623013286206245
43,13:28,401.8566041377057,0.2249319711325679,user_50,2402,2023-12-16 12:19:23,311.74499558618055,USD,transfer,merchant_44,loc_32,dev_2,192.168.1.74,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,3,20,0,0,12,0,0.04970012844475607,0,1,0.09623013286206245
35,07:08,401.8566041377057,0.0,user_50,2403,2023-06-16 13:13:34,378.7725380267194,EUR,purchase,merchant_68,loc_11,dev_12,192.168.1.178,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,1,22,0,0,13,0,0.19930065257788335,0,0,0.09623013286206245
108,16:14,401.8566041377057,10.611314134202686,user_50,2404,2023-02-14 05:00:12,407.5239027589027,EUR,transfer,merchant_26,loc_6,dev_1,192.168.1.198,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,5,8,0,0,5,0,0.19631970358185974,0,0,0.09623013286206245
91,19:38,401.8566041377057,0.0,user_50,2405,2023-10-02 09:34:37,192.7548147588367,EUR,transfer,merchant_49,loc_26,dev_1,192.168.1.196,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,2,11,0,0,9,0,0.17896608388003013,0,0,0.09623013286206245
73,05:16,401.8566041377057,4.911911730386704,user_50,2406,2023-10-30 03:03:13,350.10772882027857,USD,withdrawal,merchant_53,loc_45,dev_15,192.168.1.168,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,4,13,0,0,3,0,0.05376134273998204,0,0,0.09623013286206245
151,08:10,401.8566041377057,4.38193205898028,user_50,2407,2023-04-19 22:30:37,277.8977426238362,EUR,transfer,merchant_35,loc_36,dev_12,192.168.1.253,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,1,15,0,0,22,0,0.10469491297861103,0,0,0.09623013286206245
109,18:44,401.8566041377057,17.576362089447954,user_50,2408,2023-01-23 00:33:03,419.44653003215774,PLN,purchase,merchant_33,loc_40,dev_5,192.168.1.230,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,0,13,0,0,0,0,0.04404545447620281,0,0,0.09623013286206245
202,02:07,401.8566041377057,0.0,user_50,2409,2023-03-22 05:54:27,411.04208062835653,PLN,purchase,merchant_71,loc_46,dev_3,192.168.1.202,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,3,17,0,0,5,0,0.0516833149973601,0,0,0.09623013286206245
179,19:01,401.8566041377057,0.0,user_50,2410,2023-09-07 02:27:11,333.3942729604087,PLN,transfer,merchant_47,loc_36,dev_3,192.168.1.216,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,3,17,0,0,2,0,0.0203226788831711,0,0,0.09623013286206245
106,17:50,401.8566041377057,0.0,user_50,2411,2023-02-21 03:45:51,490.9716062405691,EUR,withdrawal,merchant_38,loc_38,dev_19,192.168.1.238,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,5,17,0,0,3,0,0.1909658292485667,0,0,0.09623013286206245
88,14:46,401.8566041377057,2.207426479628698,user_50,2412,2023-07-07 03:56:30,385.1209240805157,USD,transfer,merchant_21,loc_7,dev_9,192.168.1.67,0,401.8566041377057,80.62800200347684,10,0.07595699336899743,0.1889479934818039,3,7,0,0,3,0,0.17389357321824317,0,0,0.09623013286206245
